TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui,annotator
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-prev_service,3,Hospital admission,32485007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-prev_service,4,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-prev_service,5,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-prev_service,6,Previous,9130008,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-prev_service,7,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-prev_service,8,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,0,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,1,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,2,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,3,Hospital admission,32485007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,4,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,5,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,6,Current,15240007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,7,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-curr_service,8,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-mimic_id,0,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-mimic_id,1,Services,224930009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-mimic_id,2,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-mimic_id,3,Hospital admission,32485007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-mimic_id,4,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,services-mimic_id,5,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,5,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-dbsource,6,Original,19535007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-eventtype,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-eventtype,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-eventtype,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-eventtype,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-eventtype,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-eventtype,5,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,5,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_careunit,7,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,5,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,7,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_careunit,8,Current,15240007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,5,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,6,Previous,9130008,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-prev_wardid,8,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,5,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,6,Current,15240007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-curr_wardid,8,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,6,Date AND time of day (property),118575009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,8,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,9,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,10,Current,15240007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-intime,12,Previous,9130008,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,6,Date AND time of day (property),118575009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,8,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,9,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-outtime,10,Current,15240007,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,5,Lengths,272101001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,6,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-los,9,External,261074009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-mimic_id,0,Surgical transfer - action,129347002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-mimic_id,1,Physical,19388002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-mimic_id,2,Location,246267002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-mimic_id,3,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-mimic_id,4,Hospital,22232009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,Mimic,transfers-mimic_id,5,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,12,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-person_id,13,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,12,Patient referral,3457005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,13,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,14,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,15,Gender,263495000,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-gender_concept_id,16,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,13,Birth,3950001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,14,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,17,Date of birth,184099003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,22,Birth,3950001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,23,Availability of (contextual qualifier),103328004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,24,Approximate,26175008,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,26,Birth,3950001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-year_of_birth,28,Availability of (contextual qualifier),103328004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,12,month,258706009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,13,Birth,3950001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,14,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,17,Date of birth,184099003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,19,month,258706009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-month_of_birth,20,Storage,440276004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,12,month,258706009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,13,Birth,3950001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,14,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,17,Date of birth,184099003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-day_of_birth,19,Storage,440276004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,13,Date AND time of day (property),118575009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,15,Birth,3950001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-birth_datetime,16,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,13,Date AND time of day (property),118575009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,16,Death,419620001,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-death_datetime,17,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,12,Patient referral,3457005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,13,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,14,"Table, device",86407004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-race_concept_id,16,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,1,Concept model domain,609431004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,2,Containing,42504009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,3,Identified,7882003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,4,Patient,116154003,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,5,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,7,At risk context,410519009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,9,Clinical,58147004,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,10,Source,260753009,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,12,Patient referral,3457005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,13,Identifier (property),118522005,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,14,Ethnic group finding,397731000,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,15,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-ethnicity_concept_id,16,Ethnic group finding,397731000,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-location_id,0,Person,125676002,MedCAT
Medcat_SNOMED_Df_CS_08_ANC,SNOMED-CT,OMOP,person-location_id,1,Concept model domain,609431004,MedCAT
