TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,9,At risk,C1444641,['T080'],['Qualitative Concept'],at-risk,at~risk,0.2446098530966656,0.2446098530966656
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,12,Clinical Observation,C3889687,['T058'],['Health Care Activity'],clinical observations,clinical~observation,0.2895525082352301,0.2895525082352301
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,14,Records,C0034869,['T170'],['Intellectual Product'],recorded,recorded,0.4787567142424251,0.4787567142424251
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,15,Source,C0449416,['T033'],['Finding'],source,source,0.6079393185496175,0.6079393185496175
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,16,System,C0449913,['T169'],['Functional Concept'],systems,system,0.3873308305929656,0.3873308305929656
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,20,concept,C0178566,['T078'],['Idea or Concept'],concept,concept,0.2316168760760336,0.2316168760760336
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,21,code ethic,C1135938,['T170'],['Intellectual Product'],code,code,0.2899441450544708,0.2899441450544708
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,person-ethnicity_source_concept_id,22,Source,C0449416,['T033'],['Finding'],source,source,0.4422380130491344,0.4422380130491344
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,0,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.3396894912235633,0.3396894912235633
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,4,Span - parameter,C1711300,['T077'],['Conceptual Entity'],spans,span,0.3397671001041911,0.3397671001041911
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,5,Time,C0040223,['T079'],['Temporal Concept'],time,time,0.3630996723149934,0.3630996723149934
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,6,Persons,C0027361,['T098'],['Population Group'],person,person,0.3715801903395224,0.3715801903395224
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,9,Medical,C0205476,['T169'],['Functional Concept'],medical,medical,0.409791912051068,0.409791912051068
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,11,health care service,C0018747,['T058'],['Health Care Activity'],services,service,0.4026525474079114,0.4026525474079114
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,12,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],providers,provider,0.4322224270702582,0.4322224270702582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,13,"Care, Health",C0086388,['T058'],['Health Care Activity'],care,care,0.247786395434781,0.247786395434781
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,16,Geographic Locations,C0017446,['T083'],['Geographic Area'],setting,setting,0.3197442406585742,0.3197442406585742
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,19,health care system,C0018696,['T093'],['Health Care Related Organization'],health care system,health~care~system,0.2463829154800863,0.2463829154800863
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,22,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visits,visit,0.4392370443276894,0.4392370443276894
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,24,Geographic Locations,C0017446,['T083'],['Geographic Area'],settings,setting,0.3375488965296059,0.3375488965296059
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,26,ambulatory care services,C0002423,['T058'],['Health Care Activity'],outpatient care,outpatient~care,0.7136671111425992,0.7136671111425992
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,28,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.6006908608877582,0.6006908608877582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,30,Accident and Emergency department,C0562508,['T093'],['Health Care Related Organization'],emergency room,emergency~room,0.4072157426090458,0.4072157426090458
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,34,long-term care,C0023977,['T058'],['Health Care Activity'],long-term care,long~term~care,0.3253269184583506,0.3253269184583506
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,37,Persons,C0027361,['T098'],['Population Group'],persons,person,0.3520880686555832,0.3520880686555832
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,38,Transition (action),C2700061,['T052'],['Activity'],transition,transition,0.7487691647577075,0.7487691647577075
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,39,Case (situation),C0868928,['T169'],['Functional Concept'],settings,setting,0.2546712657211989,0.2546712657211989
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,40,Course,C0750729,['T079'],['Temporal Concept'],course,course,0.5802302036314615,0.5802302036314615
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,41,C1254367,C1254367,['unk'],[''],episode,episode,0.4466666856682871,0.4466666856682871
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,43,care activity,C1947933,['T052'],['Activity'],care,care,0.3218204211442848,0.3218204211442848
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,45,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],treatment,treatment,0.8120521970933383,0.8120521970933383
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,47,Onset of illness,C0277793,['T079'],['Temporal Concept'],disease onset,disease~onset,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,49,Unique,C1710548,['T080'],['Qualitative Concept'],unique,unique,0.2186437808903602,0.2186437808903602
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,52,Persons,C0027361,['T098'],['Population Group'],person's,person~s,0.4890530691318164,0.4890530691318164
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,53,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.4808585540282483,0.4808585540282483
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,54,Patient Visit,C1512346,['T058'],['Health Care Activity'],encounter,encounter,0.563330404541687,0.563330404541687
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_occurrence_id,56,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],healthcare provider,healthcare~provider,0.4593679822960237,0.4593679822960237
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,0,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.3396894912235633,0.3396894912235633
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,4,Span - parameter,C1711300,['T077'],['Conceptual Entity'],spans,span,0.3397671001041911,0.3397671001041911
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,5,Time,C0040223,['T079'],['Temporal Concept'],time,time,0.3630996723149934,0.3630996723149934
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,6,Persons,C0027361,['T098'],['Population Group'],person,person,0.3715801903395224,0.3715801903395224
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,9,Medical,C0205476,['T169'],['Functional Concept'],medical,medical,0.409791912051068,0.409791912051068
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,11,health care service,C0018747,['T058'],['Health Care Activity'],services,service,0.4026525474079114,0.4026525474079114
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,12,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],providers,provider,0.4322224270702582,0.4322224270702582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,13,"Care, Health",C0086388,['T058'],['Health Care Activity'],care,care,0.247786395434781,0.247786395434781
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,16,Geographic Locations,C0017446,['T083'],['Geographic Area'],setting,setting,0.3197442406585742,0.3197442406585742
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,19,health care system,C0018696,['T093'],['Health Care Related Organization'],health care system,health~care~system,0.2463829154800863,0.2463829154800863
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,22,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visits,visit,0.4392370443276894,0.4392370443276894
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,24,Geographic Locations,C0017446,['T083'],['Geographic Area'],settings,setting,0.3375488965296059,0.3375488965296059
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,26,ambulatory care services,C0002423,['T058'],['Health Care Activity'],outpatient care,outpatient~care,0.7136671111425992,0.7136671111425992
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,28,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.6006908608877582,0.6006908608877582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,30,Accident and Emergency department,C0562508,['T093'],['Health Care Related Organization'],emergency room,emergency~room,0.4072157426090458,0.4072157426090458
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,34,long-term care,C0023977,['T058'],['Health Care Activity'],long-term care,long~term~care,0.3253269184583506,0.3253269184583506
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,37,Persons,C0027361,['T098'],['Population Group'],persons,person,0.3533202690613395,0.3533202690613395
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,38,Transition (action),C2700061,['T052'],['Activity'],transition,transition,0.7461047659782367,0.7461047659782367
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,39,Case (situation),C0868928,['T169'],['Functional Concept'],settings,setting,0.2576802367166668,0.2576802367166668
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,40,Course,C0750729,['T079'],['Temporal Concept'],course,course,0.577168632988218,0.577168632988218
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,41,C1254367,C1254367,['unk'],[''],episode,episode,0.4397900114746621,0.4397900114746621
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,43,care activity,C1947933,['T052'],['Activity'],care,care,0.329125996088299,0.329125996088299
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,45,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],treatment,treatment,0.736732468477093,0.736732468477093
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,47,Onset of illness,C0277793,['T079'],['Temporal Concept'],disease onset,disease~onset,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,52,Persons,C0027361,['T098'],['Population Group'],person,person,0.4186164369132574,0.4186164369132574
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,53,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.2762795306567168,0.2762795306567168
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,54,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.3303298137658863,0.3303298137658863
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,56,C1698647,C1698647,['unk'],[''],demographic details,demographic~detail,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,58,Persons,C0027361,['T098'],['Population Group'],person,person,0.403574133939156,0.403574133939156
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-person_id,60,Persons,C0027361,['T098'],['Population Group'],person,person,0.3665448818420131,0.3665448818420131
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,0,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.3396894912235633,0.3396894912235633
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,4,Span - parameter,C1711300,['T077'],['Conceptual Entity'],spans,span,0.3397671001041911,0.3397671001041911
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,5,Time,C0040223,['T079'],['Temporal Concept'],time,time,0.3630996723149934,0.3630996723149934
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,6,Persons,C0027361,['T098'],['Population Group'],person,person,0.3715801903395224,0.3715801903395224
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,9,Medical,C0205476,['T169'],['Functional Concept'],medical,medical,0.409791912051068,0.409791912051068
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,11,health care service,C0018747,['T058'],['Health Care Activity'],services,service,0.4026525474079114,0.4026525474079114
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,12,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],providers,provider,0.4322224270702582,0.4322224270702582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,13,"Care, Health",C0086388,['T058'],['Health Care Activity'],care,care,0.247786395434781,0.247786395434781
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,16,Geographic Locations,C0017446,['T083'],['Geographic Area'],setting,setting,0.3197442406585742,0.3197442406585742
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,19,health care system,C0018696,['T093'],['Health Care Related Organization'],health care system,health~care~system,0.2463829154800863,0.2463829154800863
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,22,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visits,visit,0.4392370443276894,0.4392370443276894
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,24,Geographic Locations,C0017446,['T083'],['Geographic Area'],settings,setting,0.3375488965296059,0.3375488965296059
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,26,ambulatory care services,C0002423,['T058'],['Health Care Activity'],outpatient care,outpatient~care,0.7136671111425992,0.7136671111425992
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,28,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.6006908608877582,0.6006908608877582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,30,Accident and Emergency department,C0562508,['T093'],['Health Care Related Organization'],emergency room,emergency~room,0.4072157426090458,0.4072157426090458
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,34,long-term care,C0023977,['T058'],['Health Care Activity'],long-term care,long~term~care,0.3253269184583506,0.3253269184583506
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,37,Persons,C0027361,['T098'],['Population Group'],persons,person,0.3533202690613395,0.3533202690613395
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,38,Transition (action),C2700061,['T052'],['Activity'],transition,transition,0.7456336924297344,0.7456336924297344
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,39,Case (situation),C0868928,['T169'],['Functional Concept'],settings,setting,0.2543289204780571,0.2543289204780571
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,40,Course,C0750729,['T079'],['Temporal Concept'],course,course,0.5775982854316319,0.5775982854316319
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,41,C1254367,C1254367,['unk'],[''],episode,episode,0.4222439935222286,0.4222439935222286
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,43,care activity,C1947933,['T052'],['Activity'],care,care,0.3186438374741607,0.3186438374741607
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,45,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],treatment,treatment,0.7272546140140064,0.7272546140140064
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,47,Onset of illness,C0277793,['T079'],['Temporal Concept'],disease onset,disease~onset,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,51,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.3549205776933651,0.3549205776933651
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,52,concept,C0178566,['T078'],['Idea or Concept'],concept,concept,0.3178481171098068,0.3178481171098068
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,54,standardization,C0038136,['T062'],['Research Activity'],standardized,standardized,0.2462879560267123,0.2462879560267123
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,55,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabularies,vocabulary,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,56,Visit,C0545082,['T053'],['Behavior'],visit,visit,0.3734185148670302,0.3734185148670302
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_concept_id,57,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabulary,vocabulary,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,0,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.3396894912235633,0.3396894912235633
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,4,Span - parameter,C1711300,['T077'],['Conceptual Entity'],spans,span,0.3397671001041911,0.3397671001041911
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,5,Time,C0040223,['T079'],['Temporal Concept'],time,time,0.3630996723149934,0.3630996723149934
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,6,Persons,C0027361,['T098'],['Population Group'],person,person,0.3715801903395224,0.3715801903395224
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,9,Medical,C0205476,['T169'],['Functional Concept'],medical,medical,0.409791912051068,0.409791912051068
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,11,health care service,C0018747,['T058'],['Health Care Activity'],services,service,0.4026525474079114,0.4026525474079114
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,12,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],providers,provider,0.4322224270702582,0.4322224270702582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,13,"Care, Health",C0086388,['T058'],['Health Care Activity'],care,care,0.247786395434781,0.247786395434781
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,16,Geographic Locations,C0017446,['T083'],['Geographic Area'],setting,setting,0.3197442406585742,0.3197442406585742
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,19,health care system,C0018696,['T093'],['Health Care Related Organization'],health care system,health~care~system,0.2463829154800863,0.2463829154800863
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,22,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visits,visit,0.4392370443276894,0.4392370443276894
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,24,Geographic Locations,C0017446,['T083'],['Geographic Area'],settings,setting,0.3375488965296059,0.3375488965296059
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,26,ambulatory care services,C0002423,['T058'],['Health Care Activity'],outpatient care,outpatient~care,0.7136671111425992,0.7136671111425992
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,28,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.6006908608877582,0.6006908608877582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,30,Accident and Emergency department,C0562508,['T093'],['Health Care Related Organization'],emergency room,emergency~room,0.4072157426090458,0.4072157426090458
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,34,long-term care,C0023977,['T058'],['Health Care Activity'],long-term care,long~term~care,0.3253269184583506,0.3253269184583506
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,37,Persons,C0027361,['T098'],['Population Group'],persons,person,0.3498732693514633,0.3498732693514633
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,38,Transition (action),C2700061,['T052'],['Activity'],transition,transition,0.7471413334189634,0.7471413334189634
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,39,Case (situation),C0868928,['T169'],['Functional Concept'],settings,setting,0.2422078206789667,0.2422078206789667
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,40,Course,C0750729,['T079'],['Temporal Concept'],course,course,0.578623757435526,0.578623757435526
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,41,C1254367,C1254367,['unk'],[''],episode,episode,0.4175325224179693,0.4175325224179693
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,43,care activity,C1947933,['T052'],['Activity'],care,care,0.3013434769181074,0.3013434769181074
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,45,Therapeutic procedure,C0087111,['T061'],['Therapeutic or Preventive Procedure'],treatment,treatment,0.6924417444195377,0.6924417444195377
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,47,Onset of illness,C0277793,['T079'],['Temporal Concept'],disease onset,disease~onset,1.0,1.0
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,49,Beginning,C0439659,['T079'],['Temporal Concept'],start,start,0.2862899152832046,0.2862899152832046
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,50,Value type - Date,C1548309,['T078'],['Idea or Concept'],date,date,0.2615647497572702,0.2615647497572702
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_date,51,Visit,C0545082,['T053'],['Behavior'],visit,visit,0.3720191783714846,0.3720191783714846
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,0,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.3396894912235633,0.3396894912235633
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,4,Span - parameter,C1711300,['T077'],['Conceptual Entity'],spans,span,0.3397671001041911,0.3397671001041911
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,5,Time,C0040223,['T079'],['Temporal Concept'],time,time,0.3630996723149934,0.3630996723149934
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,6,Persons,C0027361,['T098'],['Population Group'],person,person,0.3715801903395224,0.3715801903395224
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,9,Medical,C0205476,['T169'],['Functional Concept'],medical,medical,0.409791912051068,0.409791912051068
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,11,health care service,C0018747,['T058'],['Health Care Activity'],services,service,0.4026525474079114,0.4026525474079114
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,12,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],providers,provider,0.4322224270702582,0.4322224270702582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,13,"Care, Health",C0086388,['T058'],['Health Care Activity'],care,care,0.247786395434781,0.247786395434781
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,16,Geographic Locations,C0017446,['T083'],['Geographic Area'],setting,setting,0.3197442406585742,0.3197442406585742
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,19,health care system,C0018696,['T093'],['Health Care Related Organization'],health care system,health~care~system,0.2463829154800863,0.2463829154800863
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,22,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visits,visit,0.4392370443276894,0.4392370443276894
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,24,Geographic Locations,C0017446,['T083'],['Geographic Area'],settings,setting,0.3375488965296059,0.3375488965296059
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,26,ambulatory care services,C0002423,['T058'],['Health Care Activity'],outpatient care,outpatient~care,0.7136671111425992,0.7136671111425992
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,28,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.6006908608877582,0.6006908608877582
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,30,Accident and Emergency department,C0562508,['T093'],['Health Care Related Organization'],emergency room,emergency~room,0.4072157426090458,0.4072157426090458
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,34,long-term care,C0023977,['T058'],['Health Care Activity'],long-term care,long~term~care,0.3253269184583506,0.3253269184583506
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,37,Persons,C0027361,['T098'],['Population Group'],persons,person,0.351670738764355,0.351670738764355
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,38,Transition (action),C2700061,['T052'],['Activity'],transition,transition,0.7474325682470899,0.7474325682470899
Medcat_UMLS_Df_Full_ANC,UMLS,OMOP,visit_occurrence-visit_start_datetime,39,Case (situation),C0868928,['T169'],['Functional Concept'],settings,setting,0.2485574912267799,0.2485574912267799
